DISPLAY_Type,DISPLAY_Size,DISPLAY_Resolution_Width,DISPLAY_Resolution_Height,PLATFORM_OS,MEMORY_Card_slot,MEMORY_Internal_rom,MEMORY_Internal_ram,BATTERY_Type,BATTERY_Capacity,MAIN_CAM_1_Module,MAIN_CAM_1_Video
OLED,7.92,2156.0,2344.0,android 13,no,536870912.0,16777216.0,Li-Po,5000.0,1,4K
OLED,1.75,390.0,450.0,MagicOS 7.2,no,4194304.0,32768.0,Li-Ion,451.0,0,
TFT,13.0,1840.0,2880.0,android 13,no,536870912.0,16777216.0,Li-Po,10050.0,1,4K
TFT,11.5,1200.0,2000.0,android 13,no,134217728.0,4194304.0,Li-Po,7250.0,1,1080
TFT,11.5,1200.0,2000.0,android 13,no,134217728.0,8388608.0,Li-Po,7250.0,1,1080
OLED,6.78,1220.0,2652.0,android 13,no,536870912.0,134217728.0,Li-Po,5800.0,1,4K
TFT,6.56,720.0,1612.0,android 13,no,268435456.0,8388608.0,Li-Po,5200.0,1,1080
IPS,6.7,1080.0,2388.0,android 13,no,268435456.0,12582912.0,Li-Po,4500.0,1,1080
IPS,6.7,1080.0,2388.0,android 13,no,268435456.0,8388608.0,Li-Po,4500.0,1,1080
OLED,6.78,1224.0,2700.0,android 13,no,536870912.0,16777216.0,Li-Po,5000.0,1,4K
OLED,6.7,1200.0,2664.0,android 13,no,536870912.0,16777216.0,Li-Po,5000.0,1,4K
IPS,11.0,2560.0,1600.0,android 12,microsdxc,268435456.0,8388608.0,Li-Po,7250.0,1,4K
IPS,6.7,1080.0,2388.0,android 12,no,268435456.0,8388608.0,Li-Po,4000.0,1,1080
IPS,6.74,720.0,1600.0,android 12,no,268435456.0,8388608.0,Li-Po,6000.0,1,1080
TFT,6.5,720.0,1600.0,android 12,unspecified,134217728.0,4194304.0,Li-Po,5000.0,1,1080
OLED,6.81,1312.0,2848.0,android 13,no,536870912.0,16777216.0,,5450.0,1,4K
OLED,6.81,1312.0,2848.0,android 13,no,536870912.0,16777216.0,Li-Po,5100.0,1,4K
OLED,6.73,1224.0,2688.0,android 13,no,536870912.0,16777216.0,Li-Po,5100.0,1,4K
OLED,6.67,1080.0,2400.0,android 12,no,268435456.0,8388608.0,Li-Po,5100.0,1,1080
IPS,6.7,1080.0,2388.0,android 12,no,134217728.0,8388608.0,Li-Po,4500.0,1,1080
TFT,6.5,720.0,1600.0,android 12,microsdxc,33554432.0,2097152.0,Li-Po,5000.0,1,1080
OLED,6.67,1080.0,2400.0,android 12,no,268435456.0,8388608.0,Li-Po,5100.0,1,1080
TFT,6.75,720.0,1600.0,android 12,microsdxc,134217728.0,6291456.0,Li-Po,5330.0,1,1080
OLED,6.67,1080.0,2400.0,android 12,no,268435456.0,12582912.0,Li-Po,4800.0,1,4K
OLED,6.67,1080.0,2400.0,android 12,no,268435456.0,16777216.0,Li-Po,4800.0,1,4K
IPS,12.1,2560.0,1600.0,android 12,no,268435456.0,12582912.0,Li-Po,10050.0,1,4K
OLED,6.78,1224.0,2700.0,android 12,no,536870912.0,12582912.0,Li-Po,4800.0,1,4K
OLED,6.67,1080.0,2400.0,android 12,no,536870912.0,12582912.0,Li-Po,4800.0,1,4K
OLED,6.67,1080.0,2400.0,android 12,no,268435456.0,12582912.0,Li-Po,4600.0,1,4K
OLED,7.9,1984.0,2272.0,android 12,no,536870912.0,16777216.0,Li-Po,5000.0,1,4K
OLED,7.9,1984.0,2272.0,android 13,no,536870912.0,12582912.0,Li-Po,5000.0,1,4K
TFT,6.74,720.0,1600.0,android 12,no,268435456.0,8388608.0,Li-Po,6000.0,1,1080
IPS,6.81,1080.0,2388.0,android 12,no,268435456.0,12582912.0,Li-Po,4800.0,1,4K
TFT,6.5,720.0,1600.0,android 11,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,1080
TFT,6.5,720.0,1600.0,android 12,microsdxc,134217728.0,4194304.0,Li-Po,5000.0,1,1080
TFT,10.1,1200.0,1920.0,android 10,microsdxc,134217728.0,33554432.0,Li-Po,5100.0,1,1080
IPS,9.7,800.0,1280.0,android 12,unspecified,33554432.0,,Li-Po,5100.0,1,1080
OLED,6.67,1080.0,2400.0,android 12,no,268435456.0,12582912.0,Li-Po,5100.0,1,1080
TFT,6.5,720.0,1600.0,android 11,microsdxc,134217728.0,6291456.0,Li-Po,5000.0,1,1080
IPS,12.0,1200.0,2000.0,android 12,no,134217728.0,6291456.0,Li-Po,7250.0,1,1080
IPS,6.7,1080.0,2388.0,android 12,no,268435456.0,12582912.0,Li-Po,4000.0,1,1080
OLED,6.78,1200.0,2652.0,android 12,no,268435456.0,12582912.0,Li-Po,4500.0,1,4K
OLED,6.78,1200.0,2652.0,android 12,no,536870912.0,12582912.0,Li-Po,4500.0,1,4K
OLED,6.67,1080.0,2400.0,android 12,no,536870912.0,134217728.0,Li-Po,4800.0,1,4K
TFT,6.5,720.0,1600.0,android 11,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,1080
IPS,6.7,1080.0,2388.0,android 11,no,268435456.0,8388608.0,Li-Po,4000.0,1,1080
TFT,6.74,720.0,1600.0,android 11,microsdxc,268435456.0,8388608.0,Li-Po,5000.0,1,1080
IPS,6.81,1080.0,2388.0,android 11,no,134217728.0,8388608.0,Li-Po,4800.0,1,1080
IPS,6.74,720.0,1600.0,android 11,microsdxc,134217728.0,6291456.0,Li-Po,5000.0,1,1080
IPS,6.81,1080.0,2388.0,android 11,no,134217728.0,8388608.0,Li-Po,4800.0,1,1080
IPS,6.81,1080.0,2388.0,android 11,no,268435456.0,8388608.0,Li-Po,4800.0,1,1080
OLED,6.81,1312.0,2848.0,android 12,no,536870912.0,12582912.0,Li-Po,4600.0,1,4K
IPS,6.7,1080.0,2388.0,android 11,no,134217728.0,6291456.0,Li-Po,4000.0,1,1080
OLED,6.81,1312.0,2848.0,android 12,no,536870912.0,12582912.0,Li-Po,4600.0,1,4K
OLED,6.81,1224.0,2664.0,android 12,no,536870912.0,134217728.0,Li-Po,4800.0,1,4K
OLED,6.67,1080.0,2400.0,android 11,no,268435456.0,12582912.0,Li-Ion,4300.0,1,1080
OLED,1.43,466.0,466.0,proprietary,no,4194304.0,32768.0,Li-Po,451.0,0,
OLED,7.9,1984.0,2272.0,android 12,no,536870912.0,12582912.0,Li-Po,4750.0,1,4K
IPS,6.81,1080.0,2388.0,android 11,no,268435456.0,12582912.0,Li-Po,4800.0,1,1080
IPS,6.74,720.0,1600.0,android 11,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,1080
OLED,6.78,1200.0,2652.0,android 11,no,268435456.0,12582912.0,Li-Po,4800.0,1,4K
OLED,6.67,1080.0,2400.0,android 11,no,268435456.0,12582912.0,Li-Ion,4800.0,1,4K
IPS,7.09,1080.0,2280.0,android 11,no,268435456.0,8388608.0,Li-Po,5000.0,1,4K
IPS,6.7,1080.0,2388.0,android 11,no,268435456.0,8388608.0,Li-Po,4000.0,1,1080
IPS,6.67,1080.0,2376.0,android 11,no,134217728.0,8388608.0,Li-Po,4300.0,1,1080
IPS,6.67,1080.0,2376.0,android 11,no,268435456.0,8388608.0,Li-Po,4300.0,1,4K
IPS,10.4,1200.0,2000.0,android 11,microsdxc,134217728.0,8388608.0,Li-Po,7250.0,1,1080
IPS,11.0,1600.0,2560.0,android 11,microsdxc,268435456.0,8388608.0,Li-Po,7250.0,1,4K
IPS,6.67,1080.0,2376.0,android 11,no,268435456.0,8388608.0,Li-Po,4300.0,1,4K
OLED,6.76,1344.0,2772.0,android 11,no,536870912.0,12582912.0,Li-Po,4600.0,1,4K
OLED,6.76,1344.0,2772.0,android 11,no,536870912.0,12582912.0,Li-Po,4600.0,1,4K
OLED,6.76,1344.0,2772.0,android 11,no,268435456.0,8388608.0,Li-Po,4600.0,1,4K
IPS,6.6,1080.0,2400.0,android 11,no,134217728.0,8388608.0,Li-Po,4000.0,1,1080
IPS,6.6,1080.0,2400.0,android 11,no,134217728.0,8388608.0,Li-Po,4000.0,1,1080
OLED,6.72,1236.0,2676.0,android 11,no,268435456.0,12582912.0,Li-Po,4000.0,1,4K
OLED,6.57,1080.0,2340.0,android 11,no,268435456.0,12582912.0,Li-Po,4300.0,1,4K
IPS,6.78,1080.0,2388.0,android 11,no,268435456.0,12582912.0,Li-Po,4000.0,1,4K
OLED,6.53,1080.0,2400.0,android 10,unspecified,268435456.0,8388608.0,Li-Po,3800.0,1,4K
IPS,8.0,800.0,1280.0,android 10,microsdxc,33554432.0,3145728.0,Li-Po,5100.0,1,1080
IPS,6.52,720.0,1600.0,android 10,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,1080
IPS,6.6,720.0,1600.0,android 10,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,1080
IPS,10.1,1200.0,1920.0,android 10,microsdxc,134217728.0,4194304.0,Li-Po,5100.0,1,1080
OLED,6.57,1080.0,2340.0,android 10,no,268435456.0,8388608.0,Li-Po,3800.0,1,4K
OLED,6.72,1236.0,2676.0,android 10,no,268435456.0,8388608.0,Li-Po,4000.0,1,4K
OLED,6.72,1236.0,2676.0,android 10,no,268435456.0,8388608.0,Li-Po,4000.0,1,4K
IPS,6.67,1080.0,2400.0,android 10,microsdxc,134217728.0,4194304.0,Li-Po,5000.0,1,1080
OLED,6.3,1080.0,2400.0,android 10,nano memory,134217728.0,4194304.0,Li-Po,4000.0,1,1080
OLED,1.39,454.0,454.0,proprietary,no,4194304.0,,Li-Po,790.0,0,
OLED,1.64,280.0,456.0,proprietary,no,4194304.0,,Li-Ion,180.0,0,
IPS,10.1,1200.0,1920.0,android 10,no,134217728.0,4194304.0,Li-Po,5100.0,1,1080
IPS,9.7,800.0,1280.0,android 10,unspecified,67108864.0,4194304.0,Li-Po,5100.0,1,1080
IPS,7.09,1080.0,2280.0,android 10,nano memory,134217728.0,8388608.0,Li-Po,5000.0,1,4K
IPS,6.5,1080.0,2400.0,android 10,nano memory,134217728.0,8388608.0,Li-Po,4000.0,1,4K
IPS,5.71,720.0,1520.0,android 9,microsdxc,67108864.0,3145728.0,Li-Po,3020.0,1,1080
IPS,6.81,1080.0,2400.0,android 10,microsdxc,134217728.0,8388608.0,Li-Po,4300.0,1,4K
IPS,6.57,1080.0,2400.0,android 10,no,134217728.0,8388608.0,Li-Po,4200.0,1,4K
IPS,6.63,1080.0,2400.0,android 10,nano memory,134217728.0,8388608.0,Li-Po,4300.0,1,4K
IPS,10.4,1200.0,2000.0,android 10,microsdxc,268435456.0,67108864.0,Li-Po,7250.0,1,1080
IPS,6.3,720.0,1600.0,android 10,microsdxc,67108864.0,3145728.0,Li-Po,5000.0,1,1080
IPS,6.39,720.0,1560.0,android 10,microsdxc,67108864.0,4194304.0,Li-Po,4000.0,1,1080
IPS,5.45,720.0,1440.0,android 10,microsdxc,33554432.0,2097152.0,Li-Po,3020.0,1,1080
IPS,6.5,1080.0,2340.0,android 9,microsdxc,134217728.0,4194304.0,Li-Po,3750.0,1,1080
OLED,6.57,1080.0,2340.0,android 10,nano memory,268435456.0,12582912.0,Li-Po,4000.0,1,4K
OLED,6.57,1080.0,2340.0,android 10,nano memory,268435456.0,8388608.0,Li-Po,4000.0,1,4K
OLED,6.53,1080.0,2400.0,android 10,nano memory,268435456.0,8388608.0,Li-Po,4000.0,1,4K
IPS,6.21,1080.0,2340.0,android 9,microsdxc,67108864.0,4194304.0,Li-Po,3400.0,1,1080
OLED,6.3,1080.0,2400.0,android 10,nano memory,134217728.0,8388608.0,Li-Po,4000.0,1,4K
IPS,6.39,720.0,1560.0,android 10,microsdxc,134217728.0,6291456.0,Li-Po,4000.0,1,1080
IPS,6.09,720.0,1560.0,android 9,microsdxc,67108864.0,3145728.0,Li-Po,3020.0,1,1080
IPS,6.09,720.0,1560.0,android 9,microsdxc,67108864.0,3145728.0,Li-Po,3020.0,1,1080
IPS,6.5,1080.0,2400.0,android 10,nano memory,268435456.0,8388608.0,Li-Po,4000.0,1,4K
IPS,6.3,720.0,1600.0,android 10,microsdxc,134217728.0,4194304.0,Li-Po,5000.0,1,1080
IPS,6.57,1080.0,2400.0,android 10,no,268435456.0,8388608.0,Li-Po,4100.0,1,4K
IPS,6.57,1080.0,2400.0,android 10,no,134217728.0,8388608.0,Li-Po,4200.0,1,4K
IPS,6.57,1080.0,2400.0,android 10,no,268435456.0,8388608.0,Li-Po,4100.0,1,4K
IPS,6.57,1080.0,2400.0,android 10,no,134217728.0,8388608.0,Li-Po,4200.0,1,4K
OLED,1.39,454.0,454.0,proprietary,no,4194304.0,,Li-Ion,455.0,0,
IPS,6.59,1080.0,2340.0,android 9,microsdxc,134217728.0,6291456.0,Li-Po,4000.0,1,1080
OLED,6.3,1080.0,2400.0,android 9,microsdxc,134217728.0,8388608.0,Li-Po,4000.0,1,1080
IPS,5.71,720.0,1520.0,android 9,microsdxc,67108864.0,3145728.0,Li-Po,3020.0,1,1080
IPS,6.39,720.0,1560.0,android 9,microsdxc,134217728.0,6291456.0,Li-Po,4000.0,1,1080
IPS,6.26,1080.0,2340.0,android 9,no,134217728.0,8388608.0,Li-Po,3750.0,1,1080
IPS,6.59,1080.0,2340.0,android 9,microsdxc,268435456.0,8388608.0,Li-Po,4000.0,1,1080
IPS,6.59,1080.0,2340.0,android 9,microsdxc,134217728.0,8388608.0,Li-Po,4000.0,1,1080
IPS,5.71,720.0,1520.0,android 9,microsdxc,67108864.0,3145728.0,Li-Po,3020.0,1,1080
IPS,10.1,1920.0,1200.0,android 8,microsdxc,67108864.0,4194304.0,Li-Po,5100.0,1,1080
IPS,8.0,1920.0,1200.0,android 9,microsdxc,67108864.0,4194304.0,Li-Po,5100.0,1,1080
IPS,6.26,1080.0,2340.0,android 9,no,268435456.0,8388608.0,Li-Po,4000.0,1,4K
IPS,6.26,1080.0,2340.0,android 9,no,268435456.0,8388608.0,Li-Po,3750.0,1,4K
IPS,6.21,1080.0,2340.0,android 9,microsdxc,134217728.0,8388608.0,Li-Po,3400.0,1,1080
IPS,6.21,1080.0,2340.0,android 9,microsdxc,268435456.0,67108864.0,Li-Po,3400.0,1,1080
IPS,6.09,720.0,1560.0,android 9,microsdxc,67108864.0,3145728.0,Li-Po,3020.0,1,1080
IPS,8.0,1920.0,1200.0,android 9,microsdxc,134217728.0,33554432.0,Li-Po,5100.0,1,1080
IPS,6.4,1080.0,2310.0,android 9,no,268435456.0,8388608.0,Li-Po,4000.0,1,4K
OLED,6.39,1080.0,2340.0,android 9,no,536870912.0,134217728.0,Li-Po,3500.0,1,4K
OLED,6.39,1080.0,2340.0,android 9,no,268435456.0,8388608.0,Li-Po,3500.0,1,4K
IPS,6.09,720.0,1560.0,android 9,microsdxc,67108864.0,3145728.0,Li-Po,3020.0,1,1080
IPS,6.21,1080.0,2340.0,android 9,microsdxc,134217728.0,33554432.0,Li-Po,3400.0,1,1080
IPS,6.26,720.0,1520.0,android 8,microsdxc,67108864.0,4194304.0,Li-Po,4000.0,1,1080
IPS,6.5,1080.0,2340.0,android 8,microsdxc,134217728.0,6291456.0,Li-Po,3750.0,1,1080
IPS,7.12,1080.0,2244.0,android 8,microsdxc,134217728.0,6291456.0,Li-Po,5000.0,1,1080
OLED,6.95,1080.0,2220.0,android 8,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,4K
IPS,5.84,1080.0,2280.0,android 8,microsdxc,134217728.0,33554432.0,Li-Po,3000.0,1,1080
IPS,6.3,1080.0,2340.0,android 8,microsdxc,134217728.0,6291456.0,Li-Po,3750.0,1,4K
LCD,5.45,720.0,1440.0,android 8,microsdxc,16777216.0,2097152.0,Li-Ion,3020.0,1,1080
IPS,5.84,1080.0,2280.0,android 8,no,134217728.0,8388608.0,Li-Po,3400.0,1,4K
IPS,5.7,720.0,1440.0,android 8,microsdxc,33554432.0,3145728.0,Li-Po,3000.0,1,1080
IPS,5.99,720.0,1440.0,android 8,microsdxc,67108864.0,4194304.0,Li-Po,3000.0,1,1080
IPS,5.65,1080.0,2160.0,android 8,microsdxc,67108864.0,4194304.0,Li-Po,3000.0,1,1080
IPS,5.99,1080.0,2160.0,android 8,microsdxc,134217728.0,6291456.0,Li-Po,3750.0,1,4K
IPS,5.93,1080.0,2160.0,android 7,microsdxc,134217728.0,33554432.0,Li-Ion,3340.0,1,1080
IPS,5.2,720.0,1280.0,android 7,microsdxc,33554432.0,3145728.0,Li-Ion,3000.0,1,1080
IPS,5.15,1080.0,1920.0,android 7,microsdxc,134217728.0,6291456.0,Li-Po,3200.0,1,4K
IPS,5.0,720.0,1280.0,android 7,microsdxc,33554432.0,3145728.0,Li-Po,3020.0,1,1080
IPS,5.7,1440.0,2560.0,android 7,microsdxc,67108864.0,6291456.0,Li-Po,4000.0,1,4K
OLED,5.09,1440.0,2560.0,android 6,no,67108864.0,4194304.0,Li-Ion,2900.0,1,1080
IPS,5.7,1080.0,1920.0,android 6,microsdxc,67108864.0,4194304.0,Li-Ion,3500.0,1,1080
IPS,8.0,1200.0,1920.0,android 6,microsdxc,33554432.0,3145728.0,Li-Po,4800.0,1,1080
IPS,5.5,1080.0,1920.0,android 6,microsdxc,67108864.0,4194304.0,Li-Ion,3340.0,1,1080
IPS,5.5,720.0,1280.0,android 6,microsdxc,33554432.0,3145728.0,Li-Po,3100.0,1,1080
OLED,6.6,1440.0,2560.0,android 6,microsdxc,134217728.0,33554432.0,Li-Po,4500.0,1,4K
IPS,5.2,1080.0,1920.0,android 6,microsdxc,67108864.0,4194304.0,Li-Po,3000.0,1,1080
IPS,5.0,720.0,1280.0,android 5,microsdxc,16777216.0,2097152.0,Li-Ion,2200.0,1,1080
IPS,5.2,1080.0,1920.0,android 6,microsdxc,16777216.0,2097152.0,Li-Ion,3000.0,1,1080
IPS,5.0,720.0,1280.0,android 5,microsdxc,16777216.0,2097152.0,Li-Po,4000.0,1,1080
IPS,5.5,1080.0,1920.0,android 5,microsdxc,16777216.0,3145728.0,Li-Ion,3000.0,1,1080
IPS,5.2,1080.0,1920.0,android 5,microsdxc,33554432.0,3145728.0,Li-Po,3100.0,1,1080
IPS,5.2,1080.0,1920.0,android 5,microsdxc,67108864.0,16777216.0,Li-Po,3100.0,1,1080
TFT,4.5,480.0,854.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,1730.0,1,1080
IPS,5.0,720.0,1280.0,android 4,microsdhc,8388608.0,2097152.0,Li-Ion,2550.0,1,1080
IPS,5.5,1080.0,1920.0,android 4,microsdxc,33554432.0,16777216.0,Li-Po,3600.0,1,1080
IPS,5.5,720.0,1280.0,android 4,microsdhc,8388608.0,2097152.0,Li-Po,3000.0,1,1080
IPS,5.0,720.0,1280.0,android 4,microsdhc,16777216.0,1048576.0,Li-Ion,2000.0,1,1080
IPS,5.0,720.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,2000.0,1,Yes
IPS,5.0,720.0,1280.0,android 4,microsdhc,16777216.0,1048576.0,Li-Ion,2000.0,1,Yes
IPS,5.0,1080.0,1920.0,android 4,microsdxc,33554432.0,3145728.0,Li-Po,3100.0,1,1080
IPS,5.5,1080.0,1920.0,android 4,microsdxc,33554432.0,2097152.0,Li-Ion,3000.0,1,1080
IPS,5.0,720.0,1280.0,android 4,microsdhc,16777216.0,2097152.0,Li-Ion,2300.0,1,1080
IPS,5.5,720.0,1280.0,android 4,microsdxc,16777216.0,2097152.0,Li-Po,3000.0,1,1080
IPS,5.0,720.0,1280.0,android 4,microsdhc,8388608.0,2097152.0,Li-Po,2300.0,1,1080
IPS,4.7,720.0,1280.0,android 4,microsdhc,8388608.0,2097152.0,Li-Ion,2150.0,1,1080
IPS,4.5,720.0,1280.0,android 4,microsdhc,8388608.0,2097152.0,Li-Ion,2230.0,1,1080
TFT,4.0,480.0,854.0,android 2,microsdhc,4194304.0,524288.0,Li-Ion,1930.0,1,720
IPS,6.4,1080.0,2310.0,android 10,no,268435456.0,8388608.0,Li-Po,4000.0,1,4K
OLED,5.96,1440.0,2560.0,Microsoft Windows 10,microsdxc,67108864.0,4194304.0,Li-Po,4150.0,1,4K
IPS,17.3,1080.0,1920.0,android 4,microsdhc,33554432.0,2097152.0,Li-Po,8600.0,1,720
IPS,12.3,1200.0,1600.0,android 4,microsdhc,33554432.0,2097152.0,Li-Po,4200.0,1,1080
IPS,10.1,800.0,1280.0,android 4,microsdhc,33554432.0,2097152.0,Li-Ion,8380.0,1,Yes
IPS,7.86,1536.0,2048.0,android 4,microsdhc,33554432.0,2097152.0,Li-Po,5900.0,1,1080
IPS,6.0,720.0,1280.0,android 4,microsdxc,16777216.0,1048576.0,Li-Ion,3000.0,1,Yes
IPS,10.1,1920.0,1200.0,android 4,microsdhc,16777216.0,2097152.0,Li-Po,7700.0,1,1080
TFT,6.95,600.0,1024.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,3000.0,1,Yes
IPS,7.0,600.0,1024.0,android 4,microsdhc,8388608.0,1048576.0,Li-Po,2800.0,1,Yes
IPS,7.85,768.0,1024.0,android 4,microsdhc,16777216.0,1048576.0,Li-Po,3800.0,1,Yes
IPS,7.0,1200.0,1920.0,android 4,microsdhc,16777216.0,2097152.0,Li-Po,5000.0,1,1080
IPS,7.0,800.0,1280.0,android 4,microsdhc,16777216.0,1048576.0,Li-Ion,4100.0,1,Yes
IPS,6.0,720.0,1280.0,android 4,microsdxc,16777216.0,1048576.0,Li-Ion,3000.0,1,Yes
IPS,8.0,1200.0,1600.0,android 4,microsdhc,16777216.0,1048576.0,Li-Po,5680.0,1,Yes
IPS,10.0,800.0,1280.0,android 4,microsdhc,16777216.0,1048576.0,Li-Po,7000.0,1,1080
IPS,7.0,800.0,1280.0,android 4,microsdhc,16777216.0,1048576.0,Li-Po,4100.0,1,720
IPS,7.0,800.0,1280.0,android 4,microsdhc,8388608.0,1048576.0,Li-Po,4000.0,1,720
LCD,7.0,600.0,1024.0,android 4,microsdhc,8388608.0,1048576.0,Li-Ion,,1,720
Backlit,9.7,768.0,1024.0,HP webOS 3.0,no,33554432.0,1048576.0,Li-Ion,6300.0,1,No
TFT,2.6,320.0,400.0,HP webOS 2.1,no,8388608.0,,Li-Ion,910.0,1,Yes
TFT,2.6,320.0,400.0,HP webOS 2.2,no,8388608.0,,Li-Ion,910.0,1,Yes
TFT,3.58,480.0,800.0,HP webOS 2.2,no,16777216.0,524288.0,Li-Ion,1230.0,1,720
TFT,3.58,480.0,800.0,HP webOS 2.2,no,8388608.0,524288.0,Li-Ion,1230.0,1,720
Backlit,9.7,768.0,1024.0,HP webOS 3.0,no,33554432.0,1048576.0,Li-Ion,6300.0,1,No
OLED,2.5,320.0,240.0,Microsoft Windows Mobile 6.5 Professional,microsdhc,524288.0,262144.0,Li-Po,,1,Yes
TFT,2.4,240.0,320.0,Microsoft Windows Mobile 6.1 Standard,microsdhc,262144.0,131072.0,Li-Po,1260.0,1,Yes
TFT,2.81,240.0,320.0,Microsoft Windows Mobile 6.1 Professional,microsdhc,262144.0,131072.0,Li-Po,1140.0,1,Yes
TFT,2.46,240.0,320.0,Microsoft Windows Mobile 6.1 Professional,microsd,262144.0,131072.0,Li-Ion,1840.0,1,CIF
TFT,2.8,240.0,320.0,Microsoft Windows Mobile 6 Professional,microsd,262144.0,131072.0,Li-Po,1590.0,1,CIF
TFT,2.0,176.0,220.0,Microsoft Windows Mobile 6.0 Standard,microsd,131072.0,65536.0,Li-Ion,1100.0,1,Yes
TFT,2.7,240.0,320.0,Microsoft Windows Mobile 5.0 PocketPC,minisd,131072.0,65536.0,Li-Ion,1530.0,1,Yes
TFT,2.7,240.0,320.0,Microsoft Windows Mobile 5.0 PocketPC,minisd,131072.0,65536.0,Li-Po,1530.0,1,Yes
TFT,2.7,240.0,320.0,Microsoft Windows Mobile 5.0 PocketPC,minisd,131072.0,65536.0,Li-Po,1530.0,1,Yes
TFT,,240.0,240.0,Microsoft Windows Mobile 2005 PocketPC,minisd,65536.0,46080.0,Li-Ion,1200.0,1,Yes
TFT,,240.0,240.0,Microsoft Windows Mobile 2005 PocketPC,minisd,65536.0,46080.0,Li-Ion,1200.0,0,
TFT,3.0,240.0,240.0,Microsoft Windows Mobile 2003 SE PocketPC Phone Edition,mmc,65536.0,65536.0,Li-Ion,1200.0,1,Yes
TFT,3.0,240.0,240.0,Microsoft Windows Mobile 2003 SE PocketPC Phone Edition,mmc,65536.0,65536.0,Li-Ion,1200.0,0,
TFT,3.5,240.0,320.0,Microsoft Windows Mobile 2003 PocketPC Phone Edition,sd,65536.0,65536.0,Li-Ion,1800.0,1,No
TFT,3.5,240.0,320.0,Microsoft Windows Mobile 2003 PocketPC Phone Edition,sd,65536.0,65536.0,Li-Ion,1800.0,0,
TFT,3.5,240.0,320.0,Microsoft Windows Mobile 2003 PocketPC Phone Edition,sd,65536.0,65536.0,Li-Ion,1800.0,1,No
TFT,3.5,240.0,320.0,Microsoft Windows Mobile 2003 PocketPC Phone Edition,sd,65536.0,65536.0,Li-Ion,1800.0,0,
IPS,6.52,720.0,1600.0,android 12,microsdxc,16777216.0,2097152.0,Li-Ion,3000.0,1,1080
OLED,6.7,1080.0,2400.0,android 13,microsdxc,134217728.0,8388608.0,Li-Ion,4600.0,1,4K
OLED,6.7,1080.0,2400.0,android 13,microsdxc,268435456.0,12582912.0,Li-Ion,4600.0,1,4K
IPS,10.1,1200.0,1920.0,android 13,microsdxc,67108864.0,4194304.0,Li-Po,6000.0,1,1080
IPS,10.1,800.0,1280.0,android 13,microsdxc,67108864.0,4194304.0,Li-Po,6000.0,1,1080
IPS,11.0,1200.0,2000.0,android 12,microsdxc,134217728.0,8388608.0,Li-Po,8000.0,1,1080
IPS,10.1,1200.0,1920.0,android 11,microsdxc,134217728.0,8388608.0,Li-Po,7000.0,1,1080
IPS,6.82,720.0,1640.0,android 12,microsdxc,134217728.0,8388608.0,Li-Po,4600.0,1,1080
IPS,6.52,720.0,1600.0,android 12,microsdxc,67108864.0,4194304.0,Li-Po,5000.0,1,1080
IPS,6.52,720.0,1600.0,android 12,microsdxc,33554432.0,2097152.0,Li-Po,5150.0,1,1080
IPS,6.6,1080.0,2412.0,android 12,microsdxc,134217728.0,8388608.0,Li-Po,4520.0,1,1080
IPS,6.82,720.0,1640.0,android 11,microsdxc,67108864.0,4194304.0,Li-Po,4600.0,1,1080
IPS,6.52,720.0,1560.0,android 10,microsdxc,134217728.0,4194304.0,Li-Po,4000.0,1,1080
IPS,6.7,1080.0,2400.0,android 10,microsdxc,134217728.0,8388608.0,Li-Po,5000.0,1,4K
IPS,6.5,720.0,1600.0,android 10,microsdxc,134217728.0,6291456.0,Li-Po,5000.0,1,4K
TFT,5.45,720.0,1440.0,android 10,microsdhc,16777216.0,2097152.0,Li-Ion,3000.0,1,1080
IPS,6.22,720.0,1560.0,android 10,microsdxc,67108864.0,4194304.0,Li-Po,4000.0,1,1080
IPS,6.09,720.0,1560.0,android 9,microsdxc,33554432.0,3145728.0,Li-Ion,3000.0,1,1080
IPS,6.09,720.0,1560.0,android 9,microsdxc,33554432.0,3145728.0,Li-Ion,3000.0,1,1080
TFT,5.45,720.0,1440.0,android 9,microsdxc,33554432.0,2097152.0,Li-Ion,3000.0,1,1080
IPS,6.8,1080.0,2400.0,android 10,microsdxc,268435456.0,8388608.0,Li-Po,5000.0,1,4K
IPS,6.5,1080.0,2340.0,android 10,microsdxc,134217728.0,6291456.0,Li-Po,5000.0,1,4K
IPS,6.2,720.0,1520.0,android 9,microsdxc,33554432.0,3145728.0,Li-Ion,3850.0,1,1080
IPS,5.7,720.0,1440.0,android 8,no,67108864.0,4194304.0,Li-Ion,3075.0,1,4K
IPS,6.2,720.0,1520.0,android 9,microsdxc,134217728.0,33554432.0,Li-Po,3300.0,1,1080
