DISPLAY_Type,DISPLAY_Size,DISPLAY_Resolution_Width,DISPLAY_Resolution_Height,PLATFORM_OS,MEMORY_Card_slot,MEMORY_Internal_rom,MEMORY_Internal_ram
TFT,2.0,128.0,160.0,,microsd,,
TFT,2.1,240.0,320.0,,microsd,30720.0,
TFT,2.2,176.0,220.0,,microsdhc,51200.0,
TFT,2.0,220.0,176.0,,microsd,30720.0,
TFT,2.3,240.0,320.0,,microsd,49152.0,
TFT,,240.0,320.0,,microsd,26624.0,
TFT,,128.0,160.0,,no,,
CSTN,,128.0,160.0,,no,,
CSTN,,128.0,160.0,,no,,
TFT,2.3,320.0,240.0,Microsoft Windows Mobile 6.0 Standard Edition,microsd,196608.0,98304.0
TFT,2.4,320.0,240.0,Microsoft Windows Mobile 6.0 Standard,microsd,131072.0,65536.0
TFT,1.9,176.0,220.0,,microsd,20480.0,
TFT,1.8,176.0,220.0,,microsd,20480.0,
TFT,1.6,176.0,220.0,,microsd,21504.0,
TFT,2.1,176.0,220.0,,microsd,30720.0,
TFT,3.3,240.0,432.0,,microsd,133120.0,
TFT,2.4,240.0,320.0,,microsd,163840.0,
TFT,1.77,128.0,160.0,,no,2048.0,
TFT,2.26,240.0,240.0,,no,4194304.0,
TFT,2.3,240.0,320.0,,microsd,61440.0,
TFT,2.55,320.0,320.0,Microsoft Windows Mobile 6.0 Professional,microsd,262144.0,131072.0
TFT,2.4,240.0,320.0,"Symbian OS 9.1, Series 60 v3.1 UI",microsd,153600.0,
TFT,2.6,240.0,320.0,"Symbian OS 9.2, Series 60 v3.1 UI",microsd,153600.0,
TFT,2.1,240.0,320.0,,microsd,24576.0,
TFT,2.0,128.0,160.0,,microsd,20480.0,
TFT,2.4,240.0,320.0,"Symbian OS 9.2, Series 60 v3.1 UI",microsd,40960.0,
TFT,2.6,240.0,320.0,,microsd,61440.0,
TFT,1.9,176.0,220.0,,microsd,15360.0,
TFT,2.0,176.0,220.0,,microsd,8192.0,
TFT,2.1,176.0,220.0,,microsd,25600.0,
TFT,1.8,176.0,220.0,,microsd,8192.0,
TFT,2.0,176.0,220.0,,microsdhc,51200.0,
TFT,,176.0,220.0,,microsd,,
TFT,2.2,176.0,220.0,,microsd,30720.0,
TFT,1.9,176.0,220.0,,no,7168.0,
Color,,128.0,160.0,,microsd,,
TFT,2.0,128.0,160.0,,no,3072.0,
TFT,2.0,120.0,160.0,,no,21504.0,
TFT,2.1,176.0,220.0,,microsdhc,5120.0,
TFT,2.3,176.0,220.0,,microsd,11264.0,
TFT,2.0,120.0,160.0,,microsd,30720.0,
TFT,1.9,176.0,220.0,,microsd,20480.0,
TFT,2.2,240.0,320.0,,microsd,28672.0,
TFT,2.2,240.0,320.0,,microsd,56320.0,
CSTN,1.77,128.0,160.0,,microsd,5120.0,
TFT,1.78,120.0,160.0,,no,1536.0,
CSTN,1.52,128.0,128.0,,no,2048.0,
CSTN,1.67,128.0,160.0,,no,1024.0,
CSTN,1.52,128.0,128.0,,no,2048.0,
TFT,2.0,176.0,220.0,,microsd,81920.0,
TFT,2.0,128.0,160.0,,microsd,20480.0,
TFT,1.8,176.0,220.0,,microsd,40960.0,
TFT,2.0,176.0,220.0,,microsd,40960.0,
TFT,3.2,240.0,440.0,,microsd,114688.0,
TFT,2.0,240.0,320.0,,microsd,61440.0,
TFT,1.46,128.0,220.0,,microsd,1048576.0,
TFT,1.46,128.0,220.0,,microsd,2560.0,
TFT,2.2,320.0,240.0,Microsoft Windows Mobile 6.0 Standard Edition,microsd,131072.0,81920.0
TFT,2.0,128.0,160.0,,no,55296.0,
TFT,1.9,176.0,220.0,,microsd,30720.0,
TFT,2.1,176.0,220.0,,microsd,59392.0,
TFT,1.8,176.0,220.0,,microsd,56320.0,
TFT,1.9,128.0,160.0,,microsd,20480.0,
TFT,2.3,320.0,240.0,"Symbian OS 9.2, Series 60 v3.1 UI",microsd,40960.0,
TFT,2.2,240.0,320.0,,microsd,40960.0,
TFT,2.2,240.0,320.0,,microsd,61440.0,
TFT,2.2,240.0,320.0,,no,71680.0,
TFT,1.93,220.0,176.0,,no,71680.0,
TFT,2.8,240.0,320.0,Microsoft Windows Mobile 5.0 for PocketPC,microsd,56320.0,
TFT,2.3,240.0,320.0,"Symbian OS 9.2, Series 60 v3.1 UI",microsd,35840.0,
TFT,3.0,480.0,272.0,,microsd,,
TFT,2.4,240.0,320.0,,microsd,419840.0,
TFT,2.1,176.0,220.0,,no,25600.0,
TFT,2.2,240.0,320.0,,microsd,71680.0,
TFT,2.0,176.0,220.0,,microsd,29696.0,
TFT,2.0,176.0,220.0,,microsd,30720.0,
TFT,1.8,220.0,220.0,,microsd,92160.0,
TFT,1.9,128.0,160.0,,microsd,10240.0,
TFT,1.9,128.0,160.0,,microsd,17408.0,
TFT,1.8,176.0,220.0,,microsd,20480.0,
TFT,1.67,128.0,160.0,,no,,
TFT,1.52,128.0,128.0,,no,2048.0,
CSTN,1.5,128.0,128.0,,no,,
CSTN,1.5,128.0,128.0,,no,,
Color,1.5,128.0,128.0,,no,,
CSTN,,128.0,128.0,,no,,
TFT,2.3,320.0,240.0,Microsoft Windows Mobile 5.0 Smartphone,microsd,131072.0,65536.0
TFT,2.4,320.0,240.0,Microsoft Windows Mobile 6.0,microsdhc,262144.0,131072.0
TFT,2.3,320.0,240.0,Microsoft Windows Mobile 5.0 Smartphone,microsdhc,131072.0,65536.0
TFT,2.4,240.0,320.0,,microsd,358400.0,
TFT,2.1,176.0,220.0,,microsd,131072.0,
TFT,2.15,240.0,320.0,,microsd,,
TFT,2.3,240.0,320.0,,microsd,20480.0,
TFT,2.2,176.0,220.0,,microsd,81920.0,
TFT,2.2,176.0,220.0,,microsd,22528.0,
TFT,2.0,128.0,160.0,,microsd,10240.0,
TFT,2.0,176.0,220.0,,microsd,15360.0,
TFT,1.9,120.0,160.0,,no,2048.0,
TFT,1.9,128.0,160.0,,no,2048.0,
TFT,2.0,128.0,160.0,,microsd,10240.0,
TFT,1.9,128.0,160.0,,no,2867.2,
TFT,1.9,128.0,160.0,,no,,
CSTN,1.8,128.0,160.0,,no,2048.0,
TFT,1.6,128.0,160.0,,no,,
TFT,2.0,128.0,160.0,,microsd,16384.0,
TFT,1.8,176.0,220.0,,microsd,,
OLED,1.8,128.0,160.0,,no,2048.0,
TFT,1.46,128.0,220.0,,no,1048576.0,
TFT,2.3,240.0,320.0,,microsd,55296.0,
TFT,,240.0,320.0,,microsd,81920.0,
TFT,1.9,320.0,240.0,,microsd,81920.0,
TFT,2.1,240.0,320.0,,microsd,20480.0,
TFT,2.2,240.0,320.0,,microsd,10240.0,
TFT,2.3,240.0,320.0,,microsd,20480.0,
TFT,1.9,220.0,176.0,,microsd,20480.0,
TFT,2.1,176.0,220.0,,microsd,30720.0,
TFT,1.9,176.0,220.0,,no,81920.0,
TFT,,176.0,220.0,,microsd,81920.0,
TFT,,128.0,160.0,,no,25600.0,
Color,1.8,128.0,160.0,,no,,
TFT,1.8,128.0,160.0,,no,8192.0,
TFT,2.12,240.0,320.0,,microsd,81920.0,
TFT,,128.0,160.0,,no,1843.2,
Color,1.6,128.0,128.0,,no,1228.8,
CSTN,1.52,128.0,128.0,,no,2048.0,
CSTN,1.52,128.0,128.0,,no,,
CSTN,1.5,128.0,128.0,,no,,
Color,1.6,128.0,128.0,,no,,
TFT,2.3,240.0,320.0,,microsd,81920.0,
TFT,2.1,240.0,320.0,,microsd,61440.0,
TFT,2.1,240.0,320.0,,microsd,61440.0,
TFT,1.8,220.0,176.0,,no,81920.0,
CSTN,1.6,128.0,128.0,,no,1843.2,
TFT,1.76,176.0,220.0,,no,61440.0,
TFT,1.9,176.0,220.0,,no,40960.0,
TFT,2.1,240.0,320.0,,microsd,81920.0,
TFT,,176.0,220.0,,no,81920.0,
TFT,2.0,240.0,320.0,,microsd,81920.0,
TFT,2.0,240.0,320.0,,microsd,30720.0,
TFT,2.0,240.0,320.0,,microsd,141312.0,
TFT,2.2,320.0,240.0,Microsoft Windows Mobile 5.0 Smartphone,microsd,131072.0,
TFT,2.0,240.0,320.0,Microsoft Windows Mobile 5.0 Smartphone,microsd,8388608.0,65536.0
TFT,,240.0,320.0,,microsd,30720.0,
TFT,1.9,176.0,220.0,,microsd,30720.0,
TFT,2.3,240.0,320.0,,microsd,20480.0,
TFT,2.2,240.0,320.0,,microsd,20480.0,
TFT,2.2,240.0,320.0,,microsd,81920.0,
TFT,2.2,240.0,320.0,,microsd,20480.0,
TFT,2.1,176.0,220.0,,microsd,17408.0,
TFT,1.9,176.0,220.0,,no,81920.0,
TFT,2.2,176.0,220.0,,no,5120.0,
TFT,,240.0,320.0,,microsd,131072.0,
TFT,,176.0,208.0,"Symbian, Series 60 UI",microsd,71680.0,
TFT,,240.0,320.0,,microsd,40960.0,
TFT,2.0,240.0,320.0,,microsd,30720.0,
TFT,1.9,176.0,220.0,,microsd,28672.0,
TFT,,176.0,220.0,,no,143360.0,
TFT,,176.0,220.0,,microsd,51200.0,
TFT,1.9,176.0,220.0,,no,51200.0,
TFT,1.8,128.0,160.0,,no,30720.0,
TFT,1.7,128.0,160.0,,no,28672.0,
TFT,,128.0,160.0,,no,1843.2,
Color,1.7,128.0,160.0,,no,1126.4,
Color,1.8,128.0,160.0,,no,1228.8,
TFT,,176.0,220.0,,microsd,81920.0,
TFT,,176.0,220.0,,no,81920.0,
TFT,2.0,240.0,320.0,Microsoft Windows Mobile 2003 SE Smartphone,microsd,4194304.0,65536.0
TFT,2.1,240.0,320.0,,microsd,74752.0,
TFT,2.0,240.0,320.0,,no,81920.0,
TFT,2.2,240.0,320.0,,no,81920.0,
TFT,,240.0,320.0,,no,143360.0,
TFT,,240.0,320.0,,no,141312.0,
TFT,1.8,220.0,176.0,,no,81920.0,
TFT,1.9,176.0,220.0,,microsd,81920.0,
TFT,1.8,128.0,160.0,,no,40960.0,
TFT,,128.0,160.0,,no,45056.0,
TFT,,176.0,220.0,,microsd,40960.0,
TFT,,176.0,220.0,,no,51200.0,
TFT,1.8,176.0,220.0,,no,13312.0,
TFT,2.0,176.0,220.0,,no,122880.0,
TFT,,240.0,320.0,,microsd,81920.0,
TFT,,176.0,220.0,,no,90112.0,
TFT,,320.0,240.0,,no,,
TFT,2.0,240.0,320.0,,microsd,73728.0,
TFT,2.12,240.0,320.0,,microsd,74752.0,
TFT,,176.0,220.0,,no,,
TFT,1.9,176.0,220.0,,microsd,30720.0,
TFT,2.0,176.0,220.0,,microsd,35840.0,
Color,1.8,128.0,160.0,,no,18432.0,
Color,,128.0,160.0,,no,8192.0,
Color,,128.0,160.0,,no,3072.0,
Color,,128.0,160.0,,no,3072.0,
Color,,128.0,160.0,,no,,
CSTN,1.5,128.0,160.0,,no,,
TFT,,176.0,220.0,,microsd,56320.0,
TFT,2.0,176.0,220.0,,microsd,51200.0,
TFT,,176.0,220.0,,no,56320.0,
TFT,,176.0,220.0,,no,45056.0,
TFT,2.3,176.0,220.0,,microsd,81920.0,
TFD,,320.0,240.0,,mmc,,
TFT,,320.0,240.0,,microsd,,
TFT,1.8,176.0,220.0,"Symbian, Series 60 UI",mmc,18432.0,
TFT,2.6,320.0,240.0,Microsoft Windows Mobile 2003 SE PocketPC,microsd,80896.0,
TFT,1.8,176.0,220.0,"Symbian OS 7.0, Series 60 UI",mmc,18432.0,
TFT,,176.0,220.0,,no,94208.0,
TFT,,176.0,220.0,,no,92160.0,
TFT,,176.0,220.0,,no,92160.0,
TFT,1.7,176.0,220.0,,no,81920.0,
TFT,2.0,240.0,320.0,Microsoft Windows Mobile 2003 SE Smartphone,microsd,3145728.0,65536.0
TFT,1.6,128.0,160.0,,no,40960.0,
TFT,,176.0,220.0,,no,32768.0,
TFT,,176.0,220.0,,no,,
TFT,,176.0,220.0,,no,,
TFT,,128.0,160.0,,no,40960.0,
TFT,1.6,128.0,160.0,,microsd,92160.0,
TFT,1.8,176.0,220.0,,microsd,81920.0,
CSTN,1.6,128.0,128.0,,no,,
Color,1.5,128.0,128.0,,no,,
Color,1.5,128.0,128.0,,no,,
Color,,128.0,160.0,,no,,
Color,,128.0,160.0,,no,,
TFT,1.7,128.0,160.0,,no,3072.0,
Color,1.5,128.0,128.0,,no,,
TFT,,176.0,220.0,,no,90112.0,
TFT,,176.0,220.0,,no,,
TFT,,320.0,240.0,,mmc,,
TFT,1.9,176.0,220.0,,no,,
TFD,,176.0,220.0,,mmc,65536.0,
TFT,,176.0,220.0,,no,,
TFT,2.2,176.0,220.0,,no,,
TFT,,128.0,160.0,,no,,
TFT,1.7,128.0,160.0,,no,9216.0,
TFT,1.7,128.0,160.0,,no,,
TFT,1.7,128.0,160.0,,no,,
TFT,1.7,128.0,160.0,,no,24576.0,
TFT,2.2,240.0,320.0,,mmc,61440.0,
TFT,,208.0,176.0,"Symbian 7.0s, Series 60 UI",mmc,65536.0,32768.0
Color,1.6,128.0,128.0,,no,,
Color,,162.0,176.0,palm,sd,32768.0,32768.0
TFT,,162.0,176.0,palm,sd,32768.0,32768.0
TFT,,162.0,176.0,palm,mmc,32768.0,32768.0
TFT,,176.0,220.0,Microsoft Smartphone 2003,minisd,65536.0,32768.0
TFT,,240.0,320.0,Microsoft Windows PocketPC 2003 Phone edition,mmc,32768.0,32768.0
TFT,,128.0,160.0,,mmc,,
TFT,,176.0,220.0,,no,131072.0,
TFT,1.5,128.0,128.0,,no,,
Color,,128.0,160.0,,no,,
OLED,1.8,128.0,128.0,,no,,
Color,,128.0,160.0,,no,,
TFT,,128.0,160.0,,no,,
TFT,,128.0,160.0,,no,,
Color,1.5,128.0,128.0,,no,1536.0,
TFT,,176.0,192.0,,no,32768.0,
TFT,,176.0,192.0,,no,,
TFT,,176.0,220.0,,no,,
TFT,,128.0,128.0,,no,,
TFT,,128.0,160.0,,no,,
Color,,128.0,128.0,,no,,
Color,,128.0,160.0,,no,,
Color,,128.0,128.0,,no,,
TFT,,176.0,220.0,,no,,
TFD,2.1,176.0,220.0,,no,,
Color,,128.0,128.0,,no,,
CSTN,1.7,128.0,128.0,,no,,
TFT,,128.0,160.0,,no,,
TFT,,128.0,160.0,,no,,
Color,,128.0,128.0,,no,,
TFT,,176.0,208.0,"Symbian, Series 60 UI",mmc,16384.0,
TFD,,128.0,160.0,,no,,
Color,,128.0,160.0,,no,,
TFD,,128.0,160.0,,no,,
TFT,,128.0,160.0,,no,,
TFT,,128.0,160.0,,no,,
Color,,128.0,144.0,,no,,
Color,,128.0,144.0,,no,,
TFD,,128.0,160.0,,no,,
OLED,,94.0,64.0,proprietary,no,,
TFD,,128.0,160.0,,no,,
TFT,,128.0,160.0,,no,,
TFD,,128.0,160.0,,no,,
TFD,,128.0,160.0,,no,,
TFT,,128.0,128.0,,no,,
TFT,,128.0,160.0,,no,,
CSTN,,128.0,128.0,,no,,
Color,,128.0,128.0,,no,,
TFT,,128.0,144.0,,no,,
Color,,128.0,160.0,,no,,
TFT,,176.0,220.0,,no,,
STN,,128.0,160.0,,no,,
Grayscale,,,128.0,,no,,
Grayscale,,128.0,128.0,,no,,
Grayscale,,128.0,128.0,,no,,
TFT,,128.0,160.0,,no,,
Grayscale,,128.0,128.0,,no,,
Monochrome,,128.0,64.0,,no,,
Monochrome,,128.0,64.0,,no,,
Grayscale,,128.0,128.0,,no,,
Grayscale,,128.0,128.0,,no,,
Grayscale,,124.0,64.0,,no,,
Grayscale,,128.0,96.0,,no,,
Grayscale,,128.0,128.0,,no,,
Monochrome,,128.0,64.0,,no,,
Monochrome,,128.0,64.0,,no,,
Monochrome,,128.0,64.0,,no,,
Grayscale,,128.0,64.0,,no,,
Monochrome,,128.0,128.0,,no,,
Monochrome,,124.0,64.0,,no,,
Monochrome,,124.0,64.0,,no,,
Monochrome,,128.0,64.0,,no,32768.0,
Monochrome,,115.0,60.0,,no,,
Monochrome,,115.0,60.0,,no,,
Monochrome,,115.0,60.0,,no,,
Monochrome,,115.0,60.0,,no,,
Monochrome,,115.0,60.0,,no,,
Monochrome,,128.0,64.0,,no,,
Monochrome,,128.0,64.0,,no,,
Monochrome,,96.0,32.0,,no,,
Monochrome,,78.0,42.0,,no,,
Alphanumeric,,3.0,12.0,,no,,
PLS,6.5,720.0,1600.0,android 12,microsdxc,33554432.0,3145728.0
OLED,6.2,1080.0,2400.0,android 11,no,268435456.0,8388608.0
OLED,6.7,1080.0,2400.0,android 12,microsdxc,268435456.0,8388608.0
TFT,2.2,176.0,220.0,"Symbian, Series 60 UI",minisd,32768.0,
TFT,,96.0,64.0,,no,,
Color,,,,,no,,
TFT,,128.0,128.0,,no,3788.8,
CSTN,,128.0,160.0,,no,3379.2,
Color,,128.0,128.0,,no,3788.8,
TFT,,128.0,128.0,,no,3788.8,
TFT,2.2,176.0,220.0,"Symbian 6.1, Series 60 v1.0 UI",mmc,32768.0,
CSTN,,128.0,128.0,,no,2048.0,
CSTN,,98.0,67.0,,no,,
Monochrome,,96.0,64.0,,no,,
CSTN,,128.0,128.0,,no,,
TFT,2.2,176.0,220.0,,mmc,,
Monochrome,,96.0,64.0,,no,,
Monochrome,,96.0,64.0,,no,,
Monochrome,,96.0,64.0,,no,,
Monochrome,,96.0,64.0,,no,,
Monochrome,,96.0,64.0,,no,,
Monochrome,,96.0,64.0,,no,,
TFT,,128.0,160.0,,no,,
TFT,,176.0,220.0,,no,,
STN,,128.0,128.0,,no,,
STN,,128.0,128.0,,no,,
STN,,128.0,128.0,,no,,
STN,,128.0,128.0,,no,,
STN,,128.0,128.0,,no,,
STN,,128.0,128.0,,no,,
CSTN,,128.0,128.0,,no,,
CSTN,,128.0,128.0,,no,,
CSTN,,128.0,128.0,,no,,
CSTN,,128.0,128.0,,no,,
CSTN,,128.0,128.0,,no,,
CSTN,,128.0,128.0,,no,,
CSTN,,128.0,128.0,,no,,
CSTN,,128.0,128.0,,no,,
STN,,128.0,128.0,,no,,
STN,,128.0,128.0,,no,,
STN,,128.0,128.0,,no,,
STN,,101.0,80.0,,no,,
Grayscale,,128.0,128.0,,no,,
STN,,128.0,128.0,,no,,
Grayscale,,128.0,128.0,,no,,
Grayscale,,128.0,128.0,,no,,
Monochrome,,112.0,48.0,,no,,
OLED,6.6,1260.0,2730.0,android 13,microsdxc,268435456.0,12582912.0
IPS,6.74,720.0,1600.0,android 13,microsdxc,268435456.0,6291456.0
OLED,6.4,1080.0,2340.0,android 12,microsdxc,134217728.0,6291456.0
OLED,6.1,1080.0,2432.0,android 12,microsdxc,134217728.0,6291456.0
IPS,6.52,720.0,1600.0,android 12,microsdxc,67108864.0,4194304.0
IPS,6.52,720.0,1600.0,android 12,microsdxc,33554432.0,3145728.0
IPS,5.7,720.0,1520.0,android 11,microsdxc,67108864.0,4194304.0
OLED,6.4,1080.0,2340.0,android 11,microsdxc,134217728.0,8388608.0
IPS,5.8,1080.0,2280.0,android 11,microsdxc,134217728.0,8388608.0
IPS,6.7,1080.0,2400.0,android 10,microsdxc,134217728.0,8388608.0
OLED,6.4,1080.0,2340.0,android 10,no,268435456.0,8388608.0
IPS,6.4,1440.0,3168.0,android 10,no,268435456.0,12582912.0
IPS,5.9,1080.0,2160.0,android 9,microsdxc,67108864.0,4194304.0
IPS,6.2,1440.0,3120.0,android 9,microsdxc,134217728.0,6291456.0
OLED,6.2,1440.0,2992.0,android 9,no,134217728.0,6291456.0
IPS,5.2,1080.0,2280.0,android 9,microsdxc,67108864.0,4194304.0
IPS,5.99,1080.0,2160.0,android 8,microsdxc,67108864.0,4194304.0
TFT,5.7,720.0,1440.0,android 7,microsdxc,33554432.0,3145728.0
IPS,5.5,1080.0,2040.0,android 8,microsdxc,67108864.0,4194304.0
IPS,6.0,1080.0,2160.0,android 8,microsdxc,67108864.0,8388608.0
IPS,6.0,1440.0,3040.0,android 8,microsdxc,67108864.0,4194304.0
IPS,6.0,1080.0,2160.0,android 8,microsdxc,67108864.0,6291456.0
IPS,5.5,1080.0,2040.0,android 7,microsdxc,67108864.0,6291456.0
IPS,5.2,720.0,1280.0,android 7,microsdxc,16777216.0,2097152.0
IPS,5.5,720.0,1280.0,android 7,microsdxc,33554432.0,3145728.0
IPS,5.5,1080.0,2040.0,android 7,microsdxc,134217728.0,6291456.0
IPS,5.7,1440.0,2560.0,android 7,microsdxc,67108864.0,4194304.0
IPS,5.5,1080.0,1920.0,android 6,microsdxc,33554432.0,4194304.0
IPS,5.5,1080.0,1920.0,android 6,microsdxc,67108864.0,3145728.0
LCD,5.7,1080.0,1920.0,android 5,microsdxc,33554432.0,3145728.0
LCD,5.2,720.0,1280.0,android 5,microsdxc,16777216.0,2097152.0
TFT,5.0,720.0,1280.0,android 4,microsdxc,8388608.0,1572864.0
TFT,5.0,480.0,800.0,android 4,microsdhc,20971520.0,524288.0
TFT,2.8,240.0,400.0,,microsdhc,131072.0,65536.0
LCD,4.2,540.0,960.0,android 2,microsdhc,2097152.0,524288.0
LCD,4.2,540.0,960.0,android 2,microsdhc,2097152.0,524288.0
TFT,3.0,400.0,240.0,,microsdhc,81920.0,
TFT,4.0,480.0,1024.0,,microsdhc,,
TFT,3.4,854.0,480.0,,microsdhc,,
TFT,3.0,854.0,480.0,,microsdhc,,
TFT,3.0,854.0,480.0,,microsdhc,,
TFT,3.0,854.0,480.0,,microsdhc,102400.0,
TFT,3.3,854.0,480.0,,microsdhc,102400.0,
TFT,2.8,240.0,400.0,,microsdhc,51200.0,
TFT,3.2,854.0,480.0,,microsd,51200.0,
TFT,1.8,128.0,160.0,,no,7168.0,
TFT,2.2,240.0,320.0,,microsd,51200.0,
TFT,1.9,176.0,220.0,,microsd,9216.0,
TFT,1.9,176.0,220.0,,no,9216.0,
TFT,2.2,240.0,320.0,,microsd,,
TFT,2.4,480.0,640.0,,minisd,20480.0,
TFT,2.2,240.0,320.0,,microsd,20480.0,
TFT,2.0,240.0,320.0,,microsd,20480.0,
TFT,2.0,240.0,320.0,,no,2150.4,
TFT,2.4,240.0,320.0,,minisd,8192.0,
TFT,2.0,240.0,320.0,,minisd,8192.0,
TFT,1.9,120.0,160.0,,no,,
TFT,,240.0,320.0,,minisd,,
TFT,2.4,240.0,320.0,,mmc,26624.0,
TFT,2.4,240.0,320.0,,mmc,8192.0,
TFT,2.2,320.0,240.0,,sd,9216.0,
TFT,,320.0,240.0,,no,,
TFT,2.2,240.0,320.0,,mmc,6144.0,
Color,,240.0,320.0,,no,,
TFT,2.4,240.0,320.0,,sd,5120.0,
Color,2.2,240.0,320.0,,sd,6144.0,
TFT,,120.0,160.0,,no,1843.2,
Color,,240.0,320.0,,no,2048.0,
Color,,240.0,320.0,,no,2048.0,
TFT,,120.0,160.0,,no,,
TFT,,120.0,160.0,,no,,
Color,,120.0,160.0,,no,,
TFT,,130.0,130.0,,no,1536.0,
CSTN,,128.0,128.0,,no,1536.0,
CSTN,,130.0,130.0,,no,,
TFT,,132.0,176.0,,no,10240.0,
CSTN,,128.0,128.0,,no,,
CSTN,,128.0,128.0,,no,,
TFD,2.0,176.0,220.0,,mmc,71680.0,
TFT,2.0,176.0,220.0,,minisd,32768.0,
TFT,,128.0,160.0,,no,3072.0,
TFT,,130.0,130.0,,no,1536.0,
CSTN,,128.0,128.0,,no,,
TFT,1.9,132.0,176.0,,mmc,20480.0,
TFT,,132.0,176.0,,no,53248.0,
TFT,,132.0,176.0,,no,10240.0,
TFT,2.1,132.0,176.0,,mmc,,
TFT,2.2,240.0,320.0,,mmc,131072.0,
TFT,1.9,132.0,176.0,,mmc,14336.0,
TFT,1.9,132.0,176.0,,mmc,14336.0,
CSTN,,128.0,160.0,,no,10240.0,
TFT,,128.0,160.0,,no,11264.0,
CSTN,,128.0,128.0,,no,1536.0,
CSTN,,101.0,80.0,,no,,
Monochrome,,101.0,64.0,,no,,
TFT,,128.0,160.0,,no,20480.0,
TFT,,132.0,176.0,,no,9728.0,
TFT,,132.0,176.0,,no,9728.0,
TFT,3.5,240.0,320.0,Microsoft Windows Mobile 2003 SE PocketPC,mmc,131072.0,
TFT,,132.0,176.0,,no,65536.0,
CSTN,,101.0,80.0,,no,1536.0,
CSTN,,101.0,80.0,,no,,
Monochrome,,101.0,64.0,,no,,
TFT,1.8,130.0,130.0,,no,11264.0,
CSTN,,128.0,160.0,,no,4096.0,
TFT,2.1,132.0,176.0,,mmc,11264.0,
TFT,,132.0,176.0,,no,11264.0,
CSTN,,130.0,130.0,,no,10240.0,
TFT,,132.0,176.0,,no,11264.0,
TFT,2.1,132.0,176.0,,no,11264.0,
CSTN,,130.0,130.0,,no,,
Monochrome,,101.0,64.0,,no,,
LCD,,,,,no,,
TFT,,120.0,160.0,,no,5120.0,
TFT,,128.0,160.0,,no,,
CSTN,,101.0,80.0,,no,,
CSTN,,101.0,80.0,,no,,
FSTN,,101.0,80.0,,no,,
FSTN,,101.0,80.0,,no,,
TFT,,176.0,220.0,,no,,
CSTN,,128.0,128.0,,no,1638.4,
CSTN,,101.0,80.0,,no,,
TFD,2.2,176.0,220.0,"Symbian 6.1, Series 60 v1.0 UI",mmc,16384.0,
TFT,,120.0,160.0,,no,,
CSTN,,101.0,80.0,,no,1024.0,
CSTN,,101.0,80.0,,no,1904.64,
Monochrome,,101.0,64.0,,no,,
Monochrome,,101.0,65.0,,no,,
Monochrome,,101.0,56.0,,no,,
Monochrome,,101.0,65.0,,no,,
TFT,,176.0,220.0,,mmc,2048.0,
Monochrome,,101.0,64.0,,no,,
CSTN,,101.0,80.0,,no,1843.2,
Monochrome,,101.0,64.0,,no,,
CSTN,,101.0,80.0,,no,1638.4,
CSTN,,101.0,80.0,,no,,
Monochrome,,112.0,64.0,,no,,
Monochrome,,101.0,64.0,,no,,
Monochrome,,101.0,64.0,,no,,
Monochrome,,101.0,64.0,,no,,
Monochrome,,101.0,80.0,,no,,
TFT,,240.0,320.0,Microsoft Windows CE 3.0 for PocketPC,no,32768.0,
Monochrome,1.5,101.0,80.0,,mmc,,
Monochrome,1.5,101.0,80.0,,mmc,,
Monochrome,,101.0,80.0,,no,,
Monochrome,,101.0,80.0,,no,,
Monochrome,,101.0,64.0,,no,,
Monochrome,1.5,101.0,80.0,,mmc,,
Monochrome,,,6.0,,no,,
Monochrome,,101.0,80.0,,no,,
Monochrome,,101.0,54.0,,no,,
Monochrome,,101.0,54.0,,no,,
Monochrome,,101.0,54.0,,no,,
Alphanumeric,,2.0,16.0,,no,,
Alphanumeric,,3.0,12.0,,no,,
Alphanumeric,,,16.0,,no,,
Color,,97.0,54.0,,no,,
Alphanumeric,,2.0,12.0,,no,,
Alphanumeric,,3.0,12.0,,no,,
Alphanumeric,,3.0,12.0,,no,,
Color,,97.0,54.0,,no,,
Color,,97.0,54.0,,no,,
Color,,97.0,54.0,,no,,
Color,,97.0,54.0,,no,,
Alphanumeric,,3.0,12.0,,no,,
Alphanumeric,,3.0,12.0,,no,,
TFT,2.8,240.0,320.0,android 11,microsdxc,16777216.0,2097152.0
TFT,2.8,240.0,320.0,android 11,microsdxc,16777216.0,2097152.0
TFT,2.6,240.0,320.0,android 8,microsdxc,8388608.0,1048576.0
TFT,2.64,320.0,432.0,android 8,microsdxc,16777216.0,2097152.0
IPS,5.0,1080.0,1920.0,android 7,microsdxc,67108864.0,4194304.0
IPS,4.0,480.0,800.0,android 4,no,16777216.0,1048576.0
IPS,2.63,320.0,432.0,android 4,no,8388608.0,1048576.0
TFT,2.0,240.0,320.0,,microsdhc,,
TFT,2.0,240.0,320.0,,microsdhc,,
TFT,2.0,240.0,320.0,MediaTek MT6235 platform,microsdhc,,
TFT,2.0,240.0,320.0,MediaTek MT6235 platform,microsdhc,,
TFT,2.0,240.0,320.0,MediaTek MT6235 platform,microsdhc,,
TFT,,176.0,220.0,,microsd,,
TFT,2.0,240.0,320.0,,microsdhc,40960.0,
